572,3/2016,7,7149
2077,8/1958,38,421
754,7/2013,6,3160
2123,11/2008,35,6923
2526,3/1984,39,2241
3206,5/1986,6,6916
1961,8/2010,37,7097
2855,12/1985,50,3786
1165,6/2017,8,4897
2931,8/2004,9,7647
1750,1/2010,4,3741
4196,8/1974,27,397
1886,10/2003,49,3351
3663,12/1955,1,7380
4946,7/1983,31,3299
4124,11/1998,2,1734
4170,9/2014,13,2588
3607,1/2012,40,6217
775,4/2001,46,268
1310,3/1987,22,5960
3249,10/1960,13,6840
460,6/1998,8,7251
3310,12/1950,45,2153
4853,3/1977,16,7044
880,10/1988,17,1060
2651,3/1992,10,6895
3682,8/1984,41,2411
4529,6/1951,38,7519
2674,7/1959,13,2416
3512,8/1995,37,1458
4982,10/1964,23,7083
2065,8/1984,31,6836
1161,10/2005,49,5045
4576,7/1990,29,3852
741,1/1982,47,1358
4949,8/2013,40,848
586,11/1962,27,7102
1357,6/1972,1,702
2920,4/1972,39,5006
2412,6/1972,25,3834
1114,7/1971,19,5098
1148,3/1971,35,2272
257,4/1976,48,5989
1832,9/2017,45,4031
2087,6/2016,23,836
2083,12/2005,25,653
4718,1/1959,40,4246
407,12/1982,25,7854
1567,5/1950,8,452
273,7/1980,32,3118
4161,10/1952,23,7178
262,9/2016,27,1372
2301,11/2001,43,2980
250,5/1993,33,1560
323,1/2013,9,2380
3852,12/1997,7,5969
1415,2/2009,37,3098
4069,7/1955,7,331
4242,8/2008,19,3704
2103,5/1963,4,5706
3210,10/1974,13,7736
2752,10/1974,32,2005
4802,10/1978,29,5273
1902,9/2009,46,1404
3791,6/2016,16,67
1465,6/2005,20,800
2824,11/1953,24,3313
2216,7/1994,36,49
2551,1/1989,31,3839
1990,12/1952,41,2014
685,10/1959,14,2172
3144,2/1955,36,951
1398,8/1976,49,2659
1459,5/1954,36,1325
3536,6/1978,49,2197
479,9/1988,31,3808
116,8/1954,10,1885
906,4/1989,47,3446
4494,12/1952,11,1865
1820,10/1992,5,7021
470,3/1966,50,1603
1723,9/1956,19,2033
4681,9/1966,42,5431
2561,9/1991,8,4258
4862,2/2007,45,4110
4559,10/1966,16,3462
2989,6/2004,2,1002
4202,9/1964,31,906
2379,8/1979,10,3073
1299,10/2014,16,4475
616,3/1958,8,3332
2839,9/1989,40,1929
1261,2/1972,14,1728
2967,6/2015,7,3615
4794,1/1964,35,3520
1272,6/1964,48,4349
1677,8/1985,4,5728
3209,11/2005,15,5138
970,12/1990,22,7815
4364,6/1955,25,3121
2962,9/1984,29,7281
440,4/1977,15,6436
1437,10/1997,29,3191
4352,1/1965,28,7744
4183,11/1966,30,6491
2269,5/1980,37,2452
2534,2/1996,17,4787
3990,3/1960,33,2910
2183,4/1987,34,4999
2226,1/1991,2,4574
883,11/2007,30,6952
563,4/1983,35,7448
4388,6/1990,5,5585
2613,12/1965,14,3151
2089,11/1984,24,7610
1052,10/2008,4,1749
1538,9/1957,30,5372
3847,7/1968,44,7049
316,9/1985,5,277
509,11/2004,25,1549
1591,8/1981,15,1959
1836,6/2001,26,1737
672,6/1997,14,5466
3206,1/2014,43,6257
3359,8/1969,46,4174
4266,2/1969,32,7987
722,7/1976,46,2531
4607,5/1973,38,4116
2729,6/1978,34,5144
4891,6/1982,21,2300
1173,3/1959,41,3196
4241,7/2006,16,3173
1444,11/1995,39,3067
1888,1/1957,39,7627
1294,6/2015,47,1741
3884,11/1992,40,204
2622,12/2009,41,7191
4678,4/1973,39,2594
2277,9/1951,27,4550
4141,11/1966,44,3182
2879,10/1969,13,1462
4059,10/1996,44,3865
4549,5/1967,30,5346
1561,3/1970,7,7381
3034,9/2015,19,26
1764,4/1960,28,3120
4502,1/1997,8,798
70,8/2017,17,4884
3663,2/1976,30,7642
1014,8/1963,35,5613
4941,3/1983,17,666
4362,3/1976,34,2624
4382,10/1959,1,5881
4003,7/1996,30,2989
4969,7/1960,47,4229
38,7/1998,19,5520
4302,12/1959,50,6587
2106,4/1988,39,6097
680,4/1953,47,4049
1300,10/1985,48,3314
2101,12/1989,6,3879
16,4/1978,10,2754
2993,9/1978,50,4357
2841,8/1951,10,1250
4949,10/1962,37,4900
602,12/1968,48,1728
4529,7/1959,49,7951
1296,3/1993,1,5666
3768,3/2002,1,7297
2883,6/1975,30,3501
4371,11/2010,25,3947
2468,2/1996,24,6835
1260,11/1988,32,5889
937,1/2002,26,4094
2149,1/1979,41,3681
2457,6/1961,37,975
2984,9/2002,11,1708
3173,2/1991,10,5691
3547,9/2009,45,5498
4440,8/1996,50,6065
942,1/1978,16,1631
322,7/2009,42,6766
423,12/2014,37,2158
2409,2/1955,47,1143
556,4/2009,49,6150
2242,9/1959,26,6365
933,2/2009,37,7821
4570,9/1981,7,4986
633,12/2009,1,1540
148,1/1963,28,7549
3613,3/1960,46,3378
1610,8/1974,47,5121
38,9/1975,14,2657
1692,4/1999,39,4352
735,3/1971,38,2199
729,4/1993,42,7372
527,2/2001,10,2300
1295,4/1961,23,3443
4476,12/1963,42,1877
667,8/1994,27,850
432,5/1979,39,6819
3688,10/1984,40,6860
3286,9/1974,6,7278
3321,8/2016,41,3820
206,8/1957,1,2763
4547,10/2007,8,969
3794,12/2010,21,2774
675,2/2014,18,6997
3876,12/1990,44,3394
4138,11/2000,15,6041
4345,10/2011,16,5072
1095,3/2003,27,826
822,6/1991,42,240
1273,9/1967,45,7892
3517,6/1962,36,4163
4960,9/1993,48,682
2521,6/1951,16,5594
3787,10/1997,41,7908
2635,12/1985,21,4355
3554,1/1969,24,1046
1326,9/1973,13,3474
1152,11/2010,2,7653
3098,1/1985,18,5947
3802,2/2008,6,413
1444,5/2000,37,3740
1036,8/2009,47,6759
4626,8/1979,6,1364
1606,7/1952,25,2822
3511,11/1988,31,5050
1620,11/1955,4,5393
4312,11/1978,33,5000
1710,4/2000,48,4072
1899,2/2008,44,4767
85,7/1960,5,4867
3537,1/1952,4,1126
2253,8/1985,21,246
799,6/1979,10,1076
2527,6/1974,30,5063
4016,11/1969,42,4957
2843,8/1986,14,6431
579,5/1993,3,7135
2495,9/2000,22,5128
827,6/2004,31,1814
3653,4/1988,13,3106
451,7/1953,16,6468
59,10/1956,9,768
208,11/1950,35,1323
4982,9/1969,44,1863
1222,1/1956,26,6555
1572,11/1967,12,4601
1353,12/2001,46,7871
342,9/1967,42,4344
1336,1/1999,45,65
1973,11/1963,31,6067
2172,6/2010,44,917
2271,9/1996,2,6804
4016,5/2010,4,4216
792,7/2002,44,5034
136,8/2011,48,4976
4126,9/1954,29,1871
93,1/1978,31,7732
2384,7/2016,15,7770
120,9/2003,30,5102
344,1/1959,8,1480
4515,3/1980,20,7734
3391,1/2007,28,7353
2025,10/1953,50,1867
3801,6/1952,44,7561
3784,5/1954,27,5801
234,5/2000,6,1146
3816,9/1967,37,3019
3061,5/1989,50,5470
3827,1/2011,9,3849
669,9/1962,4,533
1952,1/1983,48,1828
3459,12/1976,37,7046
3192,7/1980,50,4899
2524,5/1972,12,5760
1128,6/2012,45,3399
2615,7/1950,29,6667
3550,9/1983,30,2716
4790,11/2005,5,4241
3235,12/2011,50,4675
4989,12/1997,9,7047
3022,2/2016,28,6811
4482,3/2011,42,3801
4185,12/1996,25,5069
2880,11/1966,47,3795
299,6/1981,32,7140
1929,8/1980,7,1684
4239,11/1968,48,1068
956,10/1990,32,7807
655,4/1997,44,2394
3094,5/1954,49,7717
201,7/1952,22,2905
1094,1/1999,33,4118
1426,10/2005,47,4603
3361,3/1989,8,3500
3123,12/2010,43,2745
1442,9/1952,40,1187
3566,8/2014,47,7725
1740,1/1988,3,987
3784,7/2015,32,6713
2935,7/1984,33,3073
3922,12/2000,16,3529
2789,10/1959,36,226
2035,8/1955,2,3384
3922,12/2000,18,5772
2468,8/1959,38,208
1683,11/1954,36,3872
3580,4/2015,39,3949
3050,7/2014,45,355
4927,10/1955,47,7111
4307,6/1979,26,6868
4503,1/1982,2,3981
1311,1/1959,37,7215
3183,6/1987,42,6924
1170,9/1965,42,999
1404,10/1996,34,1998
84,2/1971,5,6933
3763,3/2007,5,3395
2261,3/2012,6,6422
4372,9/1984,3,3316
4812,8/1970,48,6809
3913,3/1975,18,5083
555,5/2000,30,515
691,1/2013,29,3035
4486,1/1965,41,2094
2159,7/1995,38,2247
2368,8/1969,49,6570
1462,9/2017,19,701
1169,5/1965,8,846
3433,9/1963,3,3745
4516,10/1968,45,3957
4860,11/1958,50,3361
799,7/1969,42,4119
1121,5/2009,28,6258
480,3/1960,14,1616
2541,3/1956,2,5304
943,7/1970,34,5229
1848,2/1989,21,147
3316,10/1993,8,1538
1825,3/1962,17,6518
3851,2/1993,14,4026
3315,5/2007,23,7175
660,11/1995,3,7850
4203,3/1972,17,2848
2895,6/2015,19,3796
1570,2/1963,33,921
797,3/2009,29,7724
4369,2/1960,38,2333
2028,1/1950,29,7504
3909,3/1989,7,7202
2146,3/2001,7,4933
1696,6/1964,29,6324
4196,10/1959,27,6289
633,9/1994,3,5010
6,5/1962,26,4336
1963,3/1950,37,722
946,2/2003,15,7624
659,11/1986,34,7127
684,11/2004,25,4806
245,1/1997,31,495
1174,12/2012,3,5647
363,6/1998,22,4971
3385,3/1999,15,4229
1391,7/1955,22,2709
2214,5/1983,32,4923
4247,3/1994,35,6497
103,6/1969,49,2779
1265,8/2001,38,2198
4277,8/1974,17,7465
1370,10/1953,13,6625
1574,6/2007,25,3932
1368,2/1961,50,6558
2492,1/2001,42,7364
3341,3/1981,44,2507
4912,7/1956,39,6769
2408,5/1983,32,5666
4387,2/2011,26,3498
1510,1/1994,20,3646
4833,11/2003,15,5314
4110,11/2007,30,2238
2249,6/1976,26,2707
3777,12/1974,18,6295
4737,9/1957,43,3742
1175,7/1953,47,6900
4532,6/1977,29,6228
3369,2/2011,42,7969
3454,4/2000,28,5062
4540,3/1986,44,3914
3710,6/2015,48,5728
2677,11/1950,26,4821
3254,9/1972,14,1365
4326,10/1977,32,1346
1034,5/1995,26,4981
1563,4/1955,22,3917
4558,9/1960,50,5092
1363,9/1960,47,2504
545,3/1996,10,3131
1046,10/1982,28,7429
3213,7/1970,11,6528
374,9/2014,32,7182
1993,4/1955,4,6707
1124,8/1966,48,6453
4157,9/2002,34,4972
4684,2/1996,45,7036
3252,11/1957,23,7089
470,5/1990,49,2854
3642,7/1994,50,251
2560,9/1982,46,3363
4868,7/1960,9,2918
1306,1/1999,33,5022
3882,11/2016,14,462
1558,6/2003,3,5398
4355,4/1979,47,7857
3335,9/2000,24,6604
3999,2/1975,16,5233
4803,2/2007,1,7238
1384,6/1977,41,3113
2081,6/1973,7,2997
1389,2/2003,37,3805
4061,10/1954,18,5137
1862,2/1985,10,5335
2309,11/1951,11,5901
1597,11/1994,44,4845
4880,11/1975,40,817
3114,6/1954,50,104
3987,9/2006,2,7478
829,7/2011,47,4132
4366,12/1960,49,2525
2664,3/1955,42,6677
4288,12/2000,34,149
576,4/1980,14,5321
4932,7/1990,26,6190
4950,3/1974,50,4975
390,11/1989,38,2103
1909,3/1978,40,1931
568,6/1953,44,2040
1983,1/1999,25,5908
4387,7/1989,25,1977
3602,7/1964,33,3159
3214,7/1964,48,7587
3321,6/1961,15,1465
1590,5/1981,34,2578
2703,12/1980,22,7697
2296,11/1964,46,520
2592,6/1951,9,6974
469,5/1974,42,376
2614,2/1987,35,5140
476,5/2004,8,6549
969,5/1964,24,3110
2606,9/1967,26,3899
4904,8/1956,41,4634
4874,12/1968,14,7859
4893,4/1993,8,4775
1199,2/1977,47,7982
1111,7/1972,50,3071
1157,5/2012,33,1083
416,1/1952,4,1035
2483,2/1979,4,1346
4164,6/1987,21,4480
1892,10/1972,23,1365
2495,1/1983,22,641
311,11/1962,33,556
4259,2/1979,40,2711
2880,3/1998,16,6434
4882,7/2005,42,3560
2164,7/1980,27,606
325,3/1980,22,3514
1814,2/1985,41,6367
1125,6/1992,28,210
2059,5/1975,22,5355
3091,2/1993,36,3278
1428,12/2007,9,5028
2246,10/1989,46,7706
4912,4/1994,12,1338
2514,11/2016,18,3312
2593,9/1954,45,4681
4773,12/2000,11,1183
3231,6/2008,17,5114
528,11/2000,41,649
500,6/1998,31,4315
2612,8/1970,12,1144
1437,9/1953,26,6365
638,3/1969,16,797
2761,5/1980,41,7990
1169,5/1967,11,1038
713,4/2009,36,2122
3049,1/1982,34,7738
2445,10/2010,6,3314
388,6/1996,1,4032
2579,3/1988,32,18
1634,8/1963,14,1752
416,7/2012,2,1074
2074,6/2012,35,2728
957,8/1953,16,6510
2536,12/1954,9,6929
889,10/1995,19,2930
3053,6/1966,20,798
295,4/2008,30,5282
3323,7/1987,28,1446
2941,2/1965,46,361
803,10/2002,50,5959
2062,9/1988,31,1835
3070,3/1952,45,5070
4552,2/2004,10,2598
3543,8/2004,50,4249
638,8/1960,7,1884
1278,7/2017,38,3569
145,1/2000,20,3498
2233,2/2017,36,7108
3210,11/1981,46,4092
1174,1/1976,13,3869
2577,11/1966,45,2328
779,5/1978,7,7274
3325,3/1968,22,6350
3571,7/1976,29,6729
827,12/2017,46,4215
2490,1/2012,38,7744
1716,9/1986,21,7648
4780,9/1980,41,3453
4176,7/1987,5,3755
4240,5/1963,8,5322
1392,6/2015,40,3733
947,12/1961,34,240
552,1/1959,38,377
3769,12/1984,25,4894
3778,9/1999,19,1442
3754,10/2007,45,7393
4571,12/1954,10,7923
956,1/2002,39,7116
4932,10/2013,46,7106
3989,11/1996,5,6435
4368,9/2000,26,6445
844,6/1960,17,2015
1146,11/1977,18,191
3282,8/1968,45,6252
3810,7/1983,27,632
85,3/1962,6,512
3031,9/2017,26,7679
4875,2/2007,41,3197
1176,8/1999,36,5360
4817,3/1998,41,2160
2382,12/1997,13,3583
4197,6/1976,50,7633
1091,5/1958,15,4541
1810,10/1957,39,264
3627,11/2000,31,4529
4996,9/1978,23,5093
2790,11/1997,31,4631
355,2/2009,3,7930
622,2/2012,21,5369
2776,12/1957,39,6009
3927,3/1969,27,69
4264,2/2007,13,6802
449,5/1975,29,7931
3997,3/2015,17,5740
1647,7/1992,6,6633
2415,8/2005,40,5772
2899,3/2014,3,5503
3425,1/1976,16,4271
729,12/2009,32,2941
835,1/2014,5,2338
3647,6/1950,48,6122
4339,3/1952,12,7378
511,5/2010,34,1746
3216,7/1962,19,4817
3539,2/1986,7,3830
3214,4/2001,19,3386
3162,4/1963,3,6553
512,8/1970,2,314
1859,12/1966,4,2145
3643,9/1998,5,1646
2959,9/2000,47,3281
2705,1/1998,21,4905
1661,5/1981,24,3515
1975,12/2012,44,227
3953,1/2017,24,4148
2167,5/1966,9,2034
2679,12/1993,26,1105
2414,10/2009,3,2006
1266,8/1983,44,6877
4562,3/1993,23,5149
1598,9/1988,11,7698
1833,10/1963,14,1231
210,7/1991,14,1185
2690,4/1983,4,7647
1476,10/1977,39,3766
1151,3/1983,6,1815
1198,10/1955,44,4605
4500,1/1999,38,3810
60,6/2013,16,6512
2368,12/2015,18,3732
2996,4/1971,18,2670
2007,6/1968,35,7904
4958,1/1994,48,7553
2407,3/1960,48,4853
873,4/1989,27,5580
2591,11/2014,2,430
546,12/1994,42,4111
3601,8/1997,39,840
3946,7/1960,1,7745
2118,1/2013,41,971
517,8/2004,13,5766
2700,6/1990,39,6516
1263,6/1996,48,5733
3953,9/1990,39,7058
4709,5/1958,27,2073
461,12/1961,13,7152
2093,12/1956,12,6267
3897,10/1973,10,3403
726,1/1964,46,789
770,4/1987,4,2957
1900,3/2006,42,1584
1962,6/1985,35,3881
110,9/1993,29,3358
322,6/1988,42,3043
544,6/2000,3,1700
1782,10/1961,33,6066
3959,1/1995,25,3723
3781,1/1974,15,3915
2311,10/2011,24,2405
3741,6/1986,41,7511
3575,10/1992,3,3989
2727,11/1950,46,765
4056,9/1954,9,2935
3684,9/2005,43,3688
3876,2/1982,49,4903
877,7/2004,36,4658
1817,10/2016,18,4584
4706,8/1952,33,5095
3028,2/1993,29,785
3365,7/2009,6,1049
543,4/1964,26,6775
3490,2/1967,28,2420
1604,12/1954,42,5981
1965,4/1955,26,2419
1605,1/1970,26,131
1735,10/1953,25,4834
4478,11/1976,23,2374
247,5/2011,8,7894
694,3/2000,41,3794
3948,10/1995,29,2057
100,10/1972,43,630
1780,2/1951,22,3828
1616,9/2009,16,3335
3874,1/2011,27,4893
4836,9/2013,2,244
4260,11/1967,50,6151
4729,3/1962,44,4818
3143,12/1988,14,671
3380,7/2006,5,509
544,7/1966,45,2042
2931,12/2014,36,4683
1532,1/1988,43,3226
3036,1/1965,45,84
4838,5/2015,46,5189
3354,1/1978,1,4800
1874,11/1996,32,4161
1787,5/1994,44,3359
2576,2/1993,3,4902
3387,5/1955,17,4706
3445,7/2003,48,2108
1181,3/1972,12,6741
1209,2/1989,14,5627
2952,8/1999,44,4445
3757,1/2017,13,322
2362,3/1997,16,5414
3737,3/1986,42,362
512,5/1991,46,51
7,1/1982,1,2749
3530,8/2007,28,3152
2109,1/2007,10,3613
1425,9/1977,4,317
1798,10/1988,17,2289
2331,8/1982,34,6577
114,5/1972,31,1909
2331,8/1982,32,6240
4755,8/1999,3,2370
2102,6/1960,30,5095
3542,9/1962,5,1629
1596,7/1959,47,7795
3667,12/1963,19,891
4963,11/2012,24,2255
1060,3/1964,8,7207
3024,8/1952,1,2609
2687,2/1976,14,5612
826,5/2016,36,1972
2399,8/1974,31,6218
4522,5/1984,47,6408
64,3/2000,26,4165
4775,6/1992,33,6124
4893,11/2014,21,204
47,9/1952,37,5151
421,12/1950,22,7444
1237,5/2003,41,2676
3103,5/2007,21,5481
2435,10/1968,15,7312
1186,6/2000,19,4247
4503,1/1997,49,2019
4836,9/1966,10,7565
174,5/1987,14,5675
2817,12/1953,8,2737
1189,10/1976,15,7946
561,5/2010,17,6088
3099,7/1967,11,6354
95,1/1963,22,7605
530,3/1962,28,3928
4919,7/2008,38,6616
3104,11/1968,45,1132
1526,7/1992,22,580
1593,10/1966,12,4879
2506,2/2010,19,3602
3535,2/1984,23,4587
819,6/2007,44,2361
2573,1/1983,3,1556
744,4/1997,10,2775
3199,7/1968,41,2072
1949,2/1952,28,6543
2572,6/1985,11,5826
3540,5/2009,2,4539
4642,5/2007,35,2659
256,6/1962,6,3741
383,8/1981,32,130
661,6/1954,14,4497
4302,2/1960,48,7640
3455,6/1993,30,7207
4730,1/1971,11,7708
4511,9/2017,37,765
4644,12/1954,11,1940
2556,4/1994,20,1581
627,11/2016,18,7442
4677,4/1954,34,3062
3616,1/1953,42,5095
727,11/1983,16,6613
3914,9/2003,41,2815
1697,2/1995,7,5944
3647,9/1965,49,1087
3273,10/1998,5,942
4829,8/1989,39,1181
3126,7/2013,23,2085
593,3/2001,42,6415
4009,4/1955,7,2176
902,3/2009,34,6208
1774,11/1967,24,802
2285,8/1958,32,3213
2990,5/2017,43,3265
4970,11/1965,45,3542
3715,3/1997,8,2293
4686,4/1988,21,1225
3567,7/1953,48,3527
4336,6/2012,3,3918
448,11/1997,38,2659
3800,5/1987,14,5305
1261,1/1958,24,3839
3069,8/1982,25,1100
1593,4/2015,23,4586
1569,7/1972,5,1923
3718,7/1956,23,5472
1027,3/1999,8,641
1811,9/2009,1,1816
1396,8/2017,11,696
1056,1/2002,50,1213
3354,10/2004,28,4991
1578,8/2014,7,4567
124,11/1990,43,158
2218,6/1971,21,4905
3515,11/1981,16,790
3260,6/1976,25,2513
525,9/1952,36,1557
4669,5/2012,38,860
3266,2/1990,1,2511
2931,5/1981,11,1129
254,1/1986,27,1185
3854,1/1954,39,4896
3404,6/2009,4,6866
3379,12/2006,50,2849
773,3/1974,26,5341
4324,5/1986,14,3366
3728,8/1982,3,3402
3588,9/2012,4,6118
2411,11/1954,11,57
4326,11/1984,21,1976
2093,12/1995,40,7168
70,9/1990,25,7127
307,10/1966,26,4310
1453,6/1972,27,5255
3174,2/2016,49,3050
2743,7/1955,18,7551
2471,9/1996,32,3260
4859,7/1958,7,1822
1626,4/1966,2,463
1019,10/1967,50,2574
4136,1/1950,25,1866
2273,9/1964,28,583
2358,6/1966,6,2993
3965,2/1978,45,4091
4446,6/2007,49,3478
970,3/1964,44,801
957,1/1985,41,2953
1066,2/1951,16,4257
3839,10/1989,16,3475
1209,1/1979,47,6285
1748,10/1975,43,5453
3306,1/1957,42,4405
1829,1/1972,7,5541
2367,11/2016,18,6750
739,5/1983,21,2044
723,12/2014,33,4683
1036,10/2011,4,7995
3719,4/2003,4,6162
174,5/1967,49,2702
980,2/1984,1,1204
3749,11/1977,40,6525
2096,6/1969,46,2677
1264,9/1984,28,6534
15,5/1998,22,1375
369,6/2001,36,6045
3537,5/2000,18,4616
2898,6/1959,50,4791
4937,10/2016,15,4157
4889,11/2013,8,66
931,3/1969,1,6447
1129,6/2008,44,2993
4952,9/1974,28,7863
1704,11/1968,13,6880
2388,11/2001,34,5464
271,9/1986,15,6734
4952,3/2012,46,3005
1242,7/1993,34,2656
128,6/2000,46,1923
1766,8/2007,28,2999
3044,4/2012,49,5060
4611,8/1976,32,2199
4922,4/1950,25,4956
412,3/1986,32,4781
3531,8/1994,26,1598
1750,2/1977,23,2520
4949,1/1974,16,6131
2951,1/1988,15,6025
1884,1/1962,18,3975
4788,8/2004,2,6094
733,11/1965,36,7765
1203,8/1997,46,3329
1934,3/2004,4,3772
4231,2/1985,40,4531
2024,1/1993,34,2141
299,11/1954,33,6982
3192,8/1967,38,3128
3724,7/1980,15,6502
3740,5/1950,41,3559
3717,12/1985,2,5122
2973,6/2004,10,3574
1739,11/1983,24,427
3986,9/1974,9,7441
550,7/2000,34,7857
985,12/2008,29,6887
2998,8/1967,29,2541
2250,2/1956,47,5921
1988,8/1989,42,4592
3894,7/1988,29,7349
3000,6/1950,26,3357
1608,1/1974,19,1531
1186,3/1976,49,5786
240,12/1992,12,1047
3215,1/1958,26,4388
17,9/1987,34,61
1893,11/2009,29,1829
956,6/1977,46,3533
3771,11/1978,20,3883
1751,8/2001,8,267
3672,11/2014,36,5193
1533,9/1987,32,5260
4413,10/2002,49,4453
2008,12/1976,13,2432
1839,11/1992,36,1746
3307,1/1975,5,1215
3611,3/1953,30,1252
3884,5/2012,14,1466
2017,1/1958,17,423
874,9/1999,7,3995
4437,4/2007,39,3997
2054,2/1953,21,5263
3818,2/1984,7,2811
53,4/1973,1,4639
1850,4/1950,33,7611
1583,10/1989,5,7476
4671,12/1973,44,5819
4445,8/1978,50,7959
65,9/1950,29,1056
4512,11/2017,24,7339
4916,7/1975,50,1744
493,6/1973,3,2892
386,9/1999,10,6185
2019,3/1959,35,6890
2950,2/1975,11,5827
2194,5/2016,34,6327
1566,3/1979,7,5525
4397,2/2013,48,4651
4973,8/1960,7,2900
4740,7/1994,8,7601
600,8/1970,24,3989
435,5/1974,6,5664
4873,5/1988,40,4308
3574,7/2002,26,5517
2912,12/1958,19,6084
3651,10/1983,39,1949
1599,8/1963,35,6718
967,2/1960,43,2806
1087,9/1988,31,7347
4898,6/1973,31,2007
4811,2/2007,22,5723
3600,6/1950,11,5890
2798,5/1951,7,5214
3519,3/1979,8,3057
1454,12/1990,20,5224
2838,5/1963,12,6761
4175,2/2011,12,4103
857,11/1998,44,2630
2207,11/1955,8,5464
742,6/1979,28,3707
2557,4/2004,10,5659
3487,12/1999,16,5515
617,2/1957,24,4273
570,7/1997,41,4063
4570,7/1962,19,1092
4830,6/1968,12,3196
4162,9/2007,17,2647
2917,4/2005,39,7979
1461,11/2010,17,7269
874,7/2016,43,5614
4849,6/1999,27,5203
977,2/1992,14,6532
2992,1/2013,10,7831
3812,11/1967,27,7002
3961,1/2002,5,1329
623,8/1952,16,4958
1954,2/2015,19,1402
1573,12/1995,17,739
3392,10/1959,25,2616
2644,7/1970,49,3110
4742,5/2017,14,7285
2534,12/1999,33,6202
2046,6/1979,2,3518
3375,6/1991,7,5419
976,11/1975,7,3193
4960,2/1996,9,682
4651,2/1950,33,7934
4985,3/1980,32,7199
3008,4/1999,5,4695
1266,10/1971,47,6358
205,3/1960,44,4525
828,9/1970,32,5202
3937,12/1967,42,1652
4175,12/1956,6,6546
1076,12/1972,35,441
3520,10/1956,39,1728
4057,7/2003,11,623
1514,7/1951,49,6215
2495,4/1992,25,5427
2888,6/1994,11,6188
1361,2/1989,22,2488
509,3/1971,9,7385
434,8/1975,9,5112
4782,7/1980,43,3546
2298,2/1983,31,1925
417,4/1985,25,2145
3311,8/1998,29,5791
4463,6/1999,17,583
4647,2/1960,38,3276
141,6/1953,34,4793
2807,10/1999,5,6078
341,7/1970,30,5849
1287,1/1954,12,4297
3427,11/1972,36,5686
2194,7/2017,25,4356
496,5/1962,48,1396
2513,6/1993,13,2286
3228,4/1990,13,7171
4888,10/2007,12,5618
2799,11/2013,11,3114
4938,4/1972,18,5559
85,8/1997,37,2873
1213,11/2004,41,2531
2635,1/2009,8,2065
3460,2/1971,18,688
2919,5/1985,10,6247
4859,3/1982,49,7902
4714,6/1988,4,155
4667,11/1951,14,4332
879,12/1973,12,3527
597,6/2006,11,3098
3737,1/1999,31,5055
1098,4/1965,43,1367
795,4/1999,34,2138
830,1/1954,4,5215
803,10/1953,40,3334
3101,10/1985,49,3473
4249,9/1964,30,4993
414,6/1958,13,7382
1135,12/1957,37,5355
2234,7/1951,14,823
2815,8/1973,39,1314
1355,2/2013,23,6265
2266,1/1988,37,6470
1559,5/1953,4,2119
2468,8/1975,12,6966
3754,9/1971,31,7720
2236,8/1956,33,969
1120,8/2014,30,1367
1769,5/1991,42,3736
4205,10/1989,44,7098
1797,7/1953,22,6981
2505,5/1990,13,1134
265,12/2009,34,547
1413,11/2015,38,3801
4495,8/1969,9,7602
862,1/2004,49,7875
4627,4/1970,31,7689
3812,11/1991,13,116
868,7/1953,12,6741
4533,11/2006,44,5605
4182,11/1991,9,5146
68,9/2013,35,6726
2766,1/1973,24,5597
1427,11/1998,50,4943
3961,2/1963,31,1007
3325,6/2014,3,1177
785,1/1960,48,7187
3522,8/1974,46,1633
396,5/2000,6,5420
4197,10/1978,20,7467
2858,2/2006,11,2943
3884,5/1990,14,6302
4358,8/2005,48,7808
2298,12/1966,8,4478
4994,1/1996,9,4478
2029,10/1997,41,7084
3791,1/1955,5,7931
3587,1/1981,39,1001
3929,2/1952,27,2252
1228,11/2004,48,5901
390,10/1991,22,2975
3810,1/1985,35,4949
2628,7/2015,40,5628
1521,1/1956,34,2617
1270,8/1998,19,1041
2434,2/1956,18,5456
3247,3/1960,36,3641
2406,6/2005,7,7540
4444,8/2017,39,1306
3526,5/1992,39,1889
4005,9/1958,37,4235
1792,10/2003,38,3387
1427,11/1961,48,2339
3921,8/2004,3,3569
171,4/2009,32,1086
4268,11/2003,10,7694
134,2/1978,11,7539
3515,12/1966,34,6020
3923,5/1966,33,7458
1847,11/1950,43,6525
2194,3/1951,7,5640
1485,1/1973,11,5362
4484,5/2017,25,3636
1342,4/1959,44,5298
3225,6/1963,23,5249
2232,11/1976,4,3412
1479,7/2015,26,928
2691,6/1967,47,7872
1920,6/1994,27,2327
1507,2/2002,39,6239
933,7/1963,24,1198
4813,4/1979,8,1911
402,5/2016,50,33
3640,4/2017,27,544
1745,8/1993,32,7642
2409,4/2005,34,5034
4831,9/2010,2,7509
4259,6/2004,10,163
4136,5/1969,26,6741
517,6/2017,24,2673
4144,5/1982,5,389
3910,2/1971,27,3686
549,5/1952,15,1482
1136,9/2006,36,2371
1700,11/2004,4,1728
3364,12/2012,48,3844
2673,12/1952,25,8
3376,3/1980,21,7747
3693,6/2007,40,6360
4507,7/1952,27,2207
2738,11/1969,39,4767
1292,2/1965,5,3298
556,5/1976,10,378
1525,7/1973,27,1278
1856,1/1982,19,3577
1783,12/1959,12,6555
3770,8/1973,46,1654
2375,1/1952,41,6176
3540,10/1999,39,2158
3783,6/1972,34,1560
469,5/2000,29,7356
